"Index"	"Med"	"LCI"	"HCI"	"ID"	"GrazeTime"	"Plot"	"Sample"	"Year"	"Treatment"	"Block"
"BWDR"	-0.502590673575129	-0.745635910224439	-0.150442477876106	"4WK_2_3_2018"	"4WK"	"2"	"3"	"2018"	"LO"	"1"
"CHIG"	2.36666666666667	0.309090909090909	5.95	"4WK_2_3_2018"	"4WK"	"2"	"3"	"2018"	"LO"	"1"
"GNDVI"	0.541984732824427	0.133858267716535	0.748427672955975	"4WK_2_3_2018"	"4WK"	"2"	"3"	"2018"	"LO"	"1"
"SRATG"	3.36666666666667	1.30909090909091	6.95	"4WK_2_3_2018"	"4WK"	"2"	"3"	"2018"	"LO"	"1"
"BNDVI"	0.318611987381703	-0.00196463654223969	0.474226804123711	"4WK_2_4_2017"	"4WK"	"2"	"4"	"2017"	"LO"	"1"
"BWDR"	-0.675717610550814	-0.818830242510699	-0.562021439509954	"4WK_2_4_2017"	"4WK"	"2"	"4"	"2017"	"LO"	"1"
"CHIG"	0.904761904761905	0.0283400809716599	2.23913043478261	"4WK_2_4_2017"	"4WK"	"2"	"4"	"2017"	"LO"	"1"
"GNDVI"	0.311475409836066	0.0139720558882236	0.528205128205128	"4WK_2_4_2017"	"4WK"	"2"	"4"	"2017"	"LO"	"1"
"SRATG"	1.9047619047619	1.02834008097166	3.23913043478261	"4WK_2_4_2017"	"4WK"	"2"	"4"	"2017"	"LO"	"1"
"BNDVI"	0.524324324324324	0.138392857142857	0.913793103448276	"4WK_2_4_2018"	"4WK"	"2"	"4"	"2018"	"LO"	"1"
"BWDR"	-0.514629948364888	-0.766590389016018	0.37888198757764	"4WK_2_4_2018"	"4WK"	"2"	"4"	"2018"	"LO"	"1"
"CHIG"	2	0.237569060773481	15	"4WK_2_4_2018"	"4WK"	"2"	"4"	"2018"	"LO"	"1"
"GNDVI"	0.5	0.106172839506173	0.882352941176471	"4WK_2_4_2018"	"4WK"	"2"	"4"	"2018"	"LO"	"1"
"SRATG"	3	1.23756906077348	16	"4WK_2_4_2018"	"4WK"	"2"	"4"	"2018"	"LO"	"1"
"BNDVI"	0.399239543726236	0.0386965376782077	0.643564356435644	"4WK_2_5_2017"	"4WK"	"2"	"5"	"2017"	"LO"	"1"
"BWDR"	-0.62217659137577	-0.804971319311663	-0.368821292775665	"4WK_2_5_2017"	"4WK"	"2"	"5"	"2017"	"LO"	"1"
"CHIG"	1.10227272727273	0.0454545454545454	3.7	"4WK_2_5_2017"	"4WK"	"2"	"5"	"2017"	"LO"	"1"
"GNDVI"	0.355311355311355	0.0222222222222222	0.649122807017544	"4WK_2_5_2017"	"4WK"	"2"	"5"	"2017"	"LO"	"1"
"SRATG"	2.10227272727273	1.04545454545455	4.7	"4WK_2_5_2017"	"4WK"	"2"	"5"	"2017"	"LO"	"1"
"BNDVI"	0.510948905109489	0.148514851485149	0.762162162162162	"4WK_2_5_2018"	"4WK"	"2"	"5"	"2018"	"LO"	"1"
"BWDR"	-0.527936145952109	-0.762295081967213	-0.148825065274151	"4WK_2_5_2018"	"4WK"	"2"	"5"	"2018"	"LO"	"1"
"CHIG"	2.14492753623188	0.251282051282051	6.72727272727273	"4WK_2_5_2018"	"4WK"	"2"	"5"	"2018"	"LO"	"1"
"GNDVI"	0.517482517482518	0.111617312072893	0.770833333333333	"4WK_2_5_2018"	"4WK"	"2"	"5"	"2018"	"LO"	"1"
"SRATG"	3.14492753623188	1.25128205128205	7.72727272727273	"4WK_2_5_2018"	"4WK"	"2"	"5"	"2018"	"LO"	"1"
"BNDVI"	0.439688715953307	0.0261569416498994	0.695436989627006	"4WK_3_1_2017"	"4WK"	"3"	"1"	"2017"	"HI"	"1"
"BWDR"	-0.591160220994475	-0.809345794392523	-0.284786751272041	"4WK_3_1_2017"	"4WK"	"3"	"1"	"2017"	"HI"	"1"
"CHIG"	1.12121212121212	0.0323886639676114	4.2286263736263	"4WK_3_1_2017"	"4WK"	"3"	"1"	"2017"	"HI"	"1"
"GNDVI"	0.359223300970874	0.0159362549800797	0.678901914146559	"4WK_3_1_2017"	"4WK"	"3"	"1"	"2017"	"HI"	"1"
"SRATG"	2.12121212121212	1.03238866396761	5.2286263736263	"4WK_3_1_2017"	"4WK"	"3"	"1"	"2017"	"HI"	"1"
"BNDVI"	0.474903474903475	0.118421052631579	0.78049173878835	"4WK_3_1_2018"	"4WK"	"3"	"1"	"2018"	"HI"	"1"
"BWDR"	-0.56142365097589	-0.774834437086093	-0.104284519161834	"4WK_3_1_2018"	"4WK"	"3"	"1"	"2018"	"HI"	"1"
"CHIG"	1.85714285714286	0.208530805687204	8.09090909090909	"4WK_3_1_2018"	"4WK"	"3"	"1"	"2018"	"HI"	"1"
"GNDVI"	0.481481481481481	0.0944206008583691	0.801801801801802	"4WK_3_1_2018"	"4WK"	"3"	"1"	"2018"	"HI"	"1"
"SRATG"	2.85714285714286	1.2085308056872	9.09090909090909	"4WK_3_1_2018"	"4WK"	"3"	"1"	"2018"	"HI"	"1"
"BNDVI"	0.35243553008596	0.00196463654223969	0.570621468926554	"4WK_3_2_2017"	"4WK"	"3"	"2"	"2017"	"HI"	"1"
"BWDR"	-0.654465592972182	-0.817531305903399	-0.464354527938343	"4WK_3_2_2017"	"4WK"	"3"	"2"	"2017"	"HI"	"1"
"CHIG"	0.896551724137931	0.0283400809716599	3	"4WK_3_2_2017"	"4WK"	"3"	"2"	"2017"	"HI"	"1"
"GNDVI"	0.30952380952381	0.0139720558882236	0.6	"4WK_3_2_2017"	"4WK"	"3"	"2"	"2017"	"HI"	"1"
"SRATG"	1.89655172413793	1.02834008097166	4	"4WK_3_2_2017"	"4WK"	"3"	"2"	"2017"	"HI"	"1"
"BNDVI"	0.537848605577689	0.168900804289544	0.788617886178862	"4WK_3_2_2018"	"4WK"	"3"	"2"	"2018"	"HI"	"1"
"BWDR"	-0.500646830530401	-0.753393665158371	-0.0833333333333333	"4WK_3_2_2018"	"4WK"	"3"	"2"	"2018"	"HI"	"1"
"CHIG"	2.24590163934426	0.277777777777778	6.4375	"4WK_3_2_2018"	"4WK"	"3"	"2"	"2018"	"HI"	"1"
"GNDVI"	0.528957528957529	0.121951219512195	0.762962962962963	"4WK_3_2_2018"	"4WK"	"3"	"2"	"2018"	"HI"	"1"
"SRATG"	3.24590163934426	1.27777777777778	7.4375	"4WK_3_2_2018"	"4WK"	"3"	"2"	"2018"	"HI"	"1"
"BNDVI"	0.442857142857143	0.0497925311203319	0.6875	"4WK_3_3_2017"	"4WK"	"3"	"3"	"2017"	"HI"	"1"
"BWDR"	-0.588594704684318	-0.801022414471097	-0.298701298701299	"4WK_3_3_2017"	"4WK"	"3"	"3"	"2017"	"HI"	"1"
"CHIG"	1.34146341463415	0.0811965811965811	4.22222222222222	"4WK_3_3_2017"	"4WK"	"3"	"3"	"2017"	"HI"	"1"
"GNDVI"	0.401459854014599	0.0390143737166324	0.678571428571429	"4WK_3_3_2017"	"4WK"	"3"	"3"	"2017"	"HI"	"1"
"SRATG"	2.34146341463415	1.08119658119658	5.22222222222222	"4WK_3_3_2017"	"4WK"	"3"	"3"	"2017"	"HI"	"1"
"BNDVI"	0.541284403669725	0.190217391304348	0.772151898734177	"4WK_3_3_2018"	"4WK"	"3"	"3"	"2018"	"HI"	"1"
"BWDR"	-0.497005988023952	-0.743709771796372	-0.125	"4WK_3_3_2018"	"4WK"	"3"	"3"	"2018"	"HI"	"1"
"CHIG"	2.296875	0.302857142857143	5.94736842105263	"4WK_3_3_2018"	"4WK"	"3"	"3"	"2018"	"HI"	"1"
"GNDVI"	0.534545454545455	0.13151364764268	0.748344370860927	"4WK_3_3_2018"	"4WK"	"3"	"3"	"2018"	"HI"	"1"
"SRATG"	3.296875	1.30285714285714	6.94736842105263	"4WK_3_3_2018"	"4WK"	"3"	"3"	"2018"	"HI"	"1"
"BNDVI"	0.452054794520548	0.0535331905781585	0.70414201183432	"4WK_3_4_2017"	"4WK"	"3"	"4"	"2017"	"HI"	"1"
"BWDR"	-0.58102766798419	-0.799674267100977	-0.269035532994924	"4WK_3_4_2017"	"4WK"	"3"	"4"	"2017"	"HI"	"1"
"CHIG"	1.36585365853659	0.0583333333333333	4.7037037037037	"4WK_3_4_2017"	"4WK"	"3"	"4"	"2017"	"HI"	"1"
"GNDVI"	0.405797101449275	0.0283400809716599	0.701657458563536	"4WK_3_4_2017"	"4WK"	"3"	"4"	"2017"	"HI"	"1"
"SRATG"	2.36585365853659	1.05833333333333	5.7037037037037	"4WK_3_4_2017"	"4WK"	"3"	"4"	"2017"	"HI"	"1"
"BNDVI"	0.538461538461538	0.15136476426799	0.846153846153846	"4WK_3_4_2018"	"4WK"	"3"	"4"	"2018"	"HI"	"1"
"BWDR"	-0.5	-0.761071060762101	0.0909090909090909	"4WK_3_4_2018"	"4WK"	"3"	"4"	"2018"	"HI"	"1"
"CHIG"	2.16	0.248618784530387	8.92857142857143	"4WK_3_4_2018"	"4WK"	"3"	"4"	"2018"	"HI"	"1"
"GNDVI"	0.519230769230769	0.110565110565111	0.816993464052288	"4WK_3_4_2018"	"4WK"	"3"	"4"	"2018"	"HI"	"1"
"SRATG"	3.16	1.24861878453039	9.92857142857143	"4WK_3_4_2018"	"4WK"	"3"	"4"	"2018"	"HI"	"1"
"BNDVI"	0.451388888888889	0.0559006211180124	0.675324675324675	"4WK_3_5_2017"	"4WK"	"3"	"5"	"2017"	"HI"	"1"
"BWDR"	-0.581581581581581	-0.798816568047337	-0.319261213720317	"4WK_3_5_2017"	"4WK"	"3"	"5"	"2017"	"HI"	"1"
"CHIG"	1.36046511627907	0.0851063829787233	4.08695652173913	"4WK_3_5_2017"	"4WK"	"3"	"5"	"2017"	"HI"	"1"
"GNDVI"	0.404844290657439	0.0408163265306122	0.671428571428571	"4WK_3_5_2017"	"4WK"	"3"	"5"	"2017"	"HI"	"1"
"SRATG"	2.36046511627907	1.08510638297872	5.08695652173913	"4WK_3_5_2017"	"4WK"	"3"	"5"	"2017"	"HI"	"1"
"BNDVI"	0.537634408602151	0.161731207289294	0.885714285714286	"4WK_3_5_2018"	"4WK"	"3"	"5"	"2018"	"HI"	"1"
"BWDR"	-0.50087260034904	-0.756563245823389	0.245283018867925	"4WK_3_5_2018"	"4WK"	"3"	"5"	"2018"	"HI"	"1"
"CHIG"	1.93333333333333	0.268041237113402	9.88888888888889	"4WK_3_5_2018"	"4WK"	"3"	"5"	"2018"	"HI"	"1"
"GNDVI"	0.491525423728814	0.118181818181818	0.831775700934579	"4WK_3_5_2018"	"4WK"	"3"	"5"	"2018"	"HI"	"1"
"SRATG"	2.93333333333333	1.2680412371134	10.8888888888889	"4WK_3_5_2018"	"4WK"	"3"	"5"	"2018"	"HI"	"1"
"BNDVI"	0.481967213114754	0.0344827586206897	0.740458015267176	"4WK_4_1_2017"	"4WK"	"4"	"1"	"2017"	"NO"	"2"
"BWDR"	-0.55511811023622	-0.806451612903226	-0.197183098591549	"4WK_4_1_2017"	"4WK"	"4"	"1"	"2017"	"NO"	"2"
"CHIG"	1.48837209302326	0.0323886639676114	5.71428571428571	"4WK_4_1_2017"	"4WK"	"4"	"1"	"2017"	"NO"	"2"
"GNDVI"	0.426666666666667	0.0159362549800797	0.740740740740741	"4WK_4_1_2017"	"4WK"	"4"	"1"	"2017"	"NO"	"2"
"SRATG"	2.48837209302326	1.03238866396761	6.71428571428571	"4WK_4_1_2017"	"4WK"	"4"	"1"	"2017"	"NO"	"2"
"BNDVI"	0.513307984790874	0.180412371134021	0.691056910569106	"4WK_4_1_2018"	"4WK"	"4"	"1"	"2018"	"NO"	"2"
"BWDR"	-0.525625744934446	-0.748213304013194	-0.292517006802721	"4WK_4_1_2018"	"4WK"	"4"	"1"	"2018"	"NO"	"2"
"CHIG"	2.29508196721311	0.283333333333333	4.63162280701748	"4WK_4_1_2018"	"4WK"	"4"	"1"	"2018"	"NO"	"2"
"GNDVI"	0.534351145038168	0.124087591240876	0.698414692510167	"4WK_4_1_2018"	"4WK"	"4"	"1"	"2018"	"NO"	"2"
"SRATG"	3.29508196721311	1.28333333333333	5.63162280701748	"4WK_4_1_2018"	"4WK"	"4"	"1"	"2018"	"NO"	"2"
"BNDVI"	0.513513513513513	0.04149377593361	0.804878048780488	"4WK_4_2_2017"	"4WK"	"4"	"2"	"2017"	"NO"	"2"
"BWDR"	-0.525423728813559	-0.803982819211246	-0.0389610389610389	"4WK_4_2_2017"	"4WK"	"4"	"2"	"2017"	"NO"	"2"
"CHIG"	1.70149253731343	0.0323886639676114	6.42105263157895	"4WK_4_2_2017"	"4WK"	"4"	"2"	"2017"	"NO"	"2"
"GNDVI"	0.459677419354839	0.0159362549800797	0.7625	"4WK_4_2_2017"	"4WK"	"4"	"2"	"2017"	"NO"	"2"
"SRATG"	2.70149253731343	1.03238866396761	7.42105263157895	"4WK_4_2_2017"	"4WK"	"4"	"2"	"2017"	"NO"	"2"
"BNDVI"	0.555555555555556	0.166666666666667	0.757575757575758	"4WK_4_2_2018"	"4WK"	"4"	"2"	"2018"	"NO"	"2"
"BWDR"	-0.481481481481481	-0.754385964912281	-0.159420289855072	"4WK_4_2_2018"	"4WK"	"4"	"2"	"2018"	"NO"	"2"
"CHIG"	2.43548387096774	0.25615763546798	4.90909090909091	"4WK_4_2_2018"	"4WK"	"4"	"2"	"2018"	"NO"	"2"
"GNDVI"	0.549090909090909	0.11353711790393	0.710526315789474	"4WK_4_2_2018"	"4WK"	"4"	"2"	"2018"	"NO"	"2"
"SRATG"	3.43548387096774	1.25615763546798	5.90909090909091	"4WK_4_2_2018"	"4WK"	"4"	"2"	"2018"	"NO"	"2"
"BNDVI"	0.487179487179487	0.0323886639676113	0.779816513761468	"4WK_4_3_2017"	"4WK"	"4"	"3"	"2017"	"NO"	"2"
"BWDR"	-0.550387596899225	-0.80718336483932	-0.105990783410138	"4WK_4_3_2017"	"4WK"	"4"	"3"	"2017"	"NO"	"2"
"CHIG"	1.6231884057971	0.0323886639676114	5.9	"4WK_4_3_2017"	"4WK"	"4"	"3"	"2017"	"NO"	"2"
"GNDVI"	0.448	0.0159362549800797	0.746835443037975	"4WK_4_3_2017"	"4WK"	"4"	"3"	"2017"	"NO"	"2"
"SRATG"	2.6231884057971	1.03238866396761	6.9	"4WK_4_3_2017"	"4WK"	"4"	"3"	"2017"	"NO"	"2"
"BNDVI"	0.524163568773234	0.160493827160494	0.71900826446281	"4WK_4_3_2018"	"4WK"	"4"	"3"	"2018"	"NO"	"2"
"BWDR"	-0.514792899408284	-0.757105943152455	-0.240875912408759	"4WK_4_3_2018"	"4WK"	"4"	"3"	"2018"	"NO"	"2"
"CHIG"	2.20634920634921	0.262376237623762	4.80769230769231	"4WK_4_3_2018"	"4WK"	"4"	"3"	"2018"	"NO"	"2"
"GNDVI"	0.524528301886792	0.115973741794311	0.706214689265537	"4WK_4_3_2018"	"4WK"	"4"	"3"	"2018"	"NO"	"2"
"SRATG"	3.20634920634921	1.26237623762376	5.80769230769231	"4WK_4_3_2018"	"4WK"	"4"	"3"	"2018"	"NO"	"2"
"BNDVI"	0.465648854961832	0.0261569416498994	0.770118825722269	"4WK_4_4_2017"	"4WK"	"4"	"4"	"2017"	"NO"	"2"
"BWDR"	-0.569506726457399	-0.809345794392523	-0.129934117912058	"4WK_4_4_2017"	"4WK"	"4"	"4"	"2017"	"NO"	"2"
"CHIG"	1.43023255813953	0.0323886639676114	6.05882352941176	"4WK_4_4_2017"	"4WK"	"4"	"4"	"2017"	"NO"	"2"
"GNDVI"	0.416949152542373	0.0159362549800797	0.751824817518248	"4WK_4_4_2017"	"4WK"	"4"	"4"	"2017"	"NO"	"2"
"SRATG"	2.43023255813953	1.03238866396761	7.05882352941176	"4WK_4_4_2017"	"4WK"	"4"	"4"	"2017"	"NO"	"2"
"BNDVI"	0.539130434782609	0.165829145728643	0.823529411764706	"4WK_4_4_2018"	"4WK"	"4"	"4"	"2018"	"NO"	"2"
"BWDR"	-0.499292786421499	-0.754756871035941	0.0163934426229508	"4WK_4_4_2018"	"4WK"	"4"	"4"	"2018"	"NO"	"2"
"CHIG"	2.25806451612903	0.258426966292135	7.25	"4WK_4_4_2018"	"4WK"	"4"	"4"	"2018"	"NO"	"2"
"GNDVI"	0.53030303030303	0.114427860696517	0.783783783783784	"4WK_4_4_2018"	"4WK"	"4"	"4"	"2018"	"NO"	"2"
"SRATG"	3.25806451612903	1.25842696629213	8.25	"4WK_4_4_2018"	"4WK"	"4"	"4"	"2018"	"NO"	"2"
"BNDVI"	0.526717557251908	0.0967741935483871	0.833333333333333	"4WK_4_5_2017"	"4WK"	"4"	"5"	"2017"	"NO"	"2"
"BWDR"	-0.51219512195122	-0.78343949044586	0.0476190476190476	"4WK_4_5_2017"	"4WK"	"4"	"5"	"2017"	"NO"	"2"
"CHIG"	2.10294117647059	0.148648648648649	5.83333333333333	"4WK_4_5_2017"	"4WK"	"4"	"5"	"2017"	"NO"	"2"
"GNDVI"	0.512544802867383	0.0691823899371069	0.74468085106383	"4WK_4_5_2017"	"4WK"	"4"	"5"	"2017"	"NO"	"2"
"SRATG"	3.10294117647059	1.14864864864865	6.83333333333333	"4WK_4_5_2017"	"4WK"	"4"	"5"	"2017"	"NO"	"2"
"BNDVI"	0.540229885057471	0.168591224018476	0.823529411764706	"4WK_4_5_2018"	"4WK"	"4"	"5"	"2018"	"NO"	"2"
"BWDR"	-0.49812734082397	-0.753531417437896	0.0163934426229508	"4WK_4_5_2018"	"4WK"	"4"	"5"	"2018"	"NO"	"2"
"CHIG"	2.52173913043478	0.270833333333333	6.28571428571429	"4WK_4_5_2018"	"4WK"	"4"	"5"	"2018"	"NO"	"2"
"GNDVI"	0.557692307692308	0.119266055045872	0.758620689655172	"4WK_4_5_2018"	"4WK"	"4"	"5"	"2018"	"NO"	"2"
"SRATG"	3.52173913043478	1.27083333333333	7.28571428571429	"4WK_4_5_2018"	"4WK"	"4"	"5"	"2018"	"NO"	"2"
"BNDVI"	0.419141914191419	0.0828025477707006	0.753623188405797	"4WK_5_1_2017"	"4WK"	"5"	"1"	"2017"	"LO"	"2"
"BWDR"	-0.607305936073059	-0.788819875776398	-0.168384879725086	"4WK_5_1_2017"	"4WK"	"5"	"1"	"2017"	"LO"	"2"
"CHIG"	1.17021276595745	0.11353711790393	5.83333333333333	"4WK_5_1_2017"	"4WK"	"5"	"1"	"2017"	"LO"	"2"
"GNDVI"	0.369127516778524	0.0537190082644628	0.74468085106383	"4WK_5_1_2017"	"4WK"	"5"	"1"	"2017"	"LO"	"2"
"SRATG"	2.17021276595745	1.11353711790393	6.83333333333333	"4WK_5_1_2017"	"4WK"	"5"	"1"	"2017"	"LO"	"2"
"BNDVI"	0.484210526315789	0.133004926108374	0.773913043478261	"4WK_5_1_2018"	"4WK"	"5"	"1"	"2018"	"LO"	"2"
"BWDR"	-0.553090332805071	-0.768844221105528	-0.120689655172414	"4WK_5_1_2018"	"4WK"	"5"	"1"	"2018"	"LO"	"2"
"CHIG"	1.88524590163934	0.243093922651934	7.6	"4WK_5_1_2018"	"4WK"	"5"	"1"	"2018"	"LO"	"2"
"GNDVI"	0.485232067510549	0.108374384236453	0.791666666666667	"4WK_5_1_2018"	"4WK"	"5"	"1"	"2018"	"LO"	"2"
"SRATG"	2.88524590163934	1.24309392265193	8.6	"4WK_5_1_2018"	"4WK"	"5"	"1"	"2018"	"LO"	"2"
"BNDVI"	0.42483660130719	0.0120967741935484	0.757575757575758	"4WK_5_2_2017"	"4WK"	"5"	"2"	"2017"	"LO"	"2"
"BWDR"	-0.602914389799636	-0.814142910033321	-0.159420289855072	"4WK_5_2_2017"	"4WK"	"5"	"2"	"2017"	"LO"	"2"
"CHIG"	1.2093023255814	0.0283400809716599	6.07142857142857	"4WK_5_2_2017"	"4WK"	"5"	"2"	"2017"	"LO"	"2"
"GNDVI"	0.376811594202899	0.0139720558882236	0.752212389380531	"4WK_5_2_2017"	"4WK"	"5"	"2"	"2017"	"LO"	"2"
"SRATG"	2.2093023255814	1.02834008097166	7.07142857142857	"4WK_5_2_2017"	"4WK"	"5"	"2"	"2017"	"LO"	"2"
"BNDVI"	0.503937007874016	0.140939597315436	0.798561151079137	"4WK_5_2_2018"	"4WK"	"5"	"2"	"2018"	"LO"	"2"
"BWDR"	-0.534713763702801	-0.76551724137931	-0.0566037735849057	"4WK_5_2_2018"	"4WK"	"5"	"2"	"2018"	"LO"	"2"
"CHIG"	1.98461538461538	0.234042553191489	7.66666666666667	"4WK_5_2_2018"	"4WK"	"5"	"2"	"2018"	"LO"	"2"
"GNDVI"	0.498069498069498	0.104761904761905	0.793103448275862	"4WK_5_2_2018"	"4WK"	"5"	"2"	"2018"	"LO"	"2"
"SRATG"	2.98461538461538	1.23404255319149	8.66666666666667	"4WK_5_2_2018"	"4WK"	"5"	"2"	"2018"	"LO"	"2"
"BNDVI"	0.400966183574879	0.0282258064516129	0.743119266055046	"4WK_5_3_2017"	"4WK"	"5"	"3"	"2017"	"LO"	"2"
"BWDR"	-0.620915032679739	-0.808630393996248	-0.191489361702128	"4WK_5_3_2017"	"4WK"	"5"	"3"	"2017"	"LO"	"2"
"CHIG"	1.16883116883117	0.0289236331849969	6.25	"4WK_5_3_2017"	"4WK"	"5"	"3"	"2017"	"LO"	"2"
"GNDVI"	0.368852459016393	0.0142556539029546	0.757575757575758	"4WK_5_3_2017"	"4WK"	"5"	"3"	"2017"	"LO"	"2"
"SRATG"	2.16883116883117	1.028923633185	7.25	"4WK_5_3_2017"	"4WK"	"5"	"3"	"2017"	"LO"	"2"
"BNDVI"	0.528985507246377	0.175257731958763	0.77931288032454	"4WK_5_3_2018"	"4WK"	"5"	"3"	"2018"	"LO"	"2"
"BWDR"	-0.509872241579559	-0.75054704595186	-0.107260051839282	"4WK_5_3_2018"	"4WK"	"5"	"3"	"2018"	"LO"	"2"
"CHIG"	2.06153846153846	0.287878787878788	6.57142857142857	"4WK_5_3_2018"	"4WK"	"5"	"3"	"2018"	"LO"	"2"
"GNDVI"	0.507575757575758	0.125827814569536	0.766666666666667	"4WK_5_3_2018"	"4WK"	"5"	"3"	"2018"	"LO"	"2"
"SRATG"	3.06153846153846	1.28787878787879	7.57142857142857	"4WK_5_3_2018"	"4WK"	"5"	"3"	"2018"	"LO"	"2"
"BNDVI"	0.36551724137931	0.0429447852760736	0.726027397260274	"4WK_5_4_2017"	"4WK"	"5"	"4"	"2017"	"LO"	"2"
"BWDR"	-0.645796064400716	-0.803468208092486	-0.226993865030675	"4WK_5_4_2017"	"4WK"	"5"	"4"	"2017"	"LO"	"2"
"CHIG"	1	0.0365853658536586	5.72727272727273	"4WK_5_4_2017"	"4WK"	"5"	"4"	"2017"	"LO"	"2"
"GNDVI"	0.333333333333333	0.0179640718562874	0.741176470588235	"4WK_5_4_2017"	"4WK"	"5"	"4"	"2017"	"LO"	"2"
"SRATG"	2	1.03658536585366	6.72727272727273	"4WK_5_4_2017"	"4WK"	"5"	"4"	"2017"	"LO"	"2"
"BNDVI"	0.518324607329843	0.151241534988713	0.83739837398374	"4WK_5_4_2018"	"4WK"	"5"	"4"	"2018"	"LO"	"2"
"BWDR"	-0.520661157024793	-0.761124121779859	0.0610328638497653	"4WK_5_4_2018"	"4WK"	"5"	"4"	"2018"	"LO"	"2"
"CHIG"	2.01639344262295	0.254335260115607	9.72727272727273	"4WK_5_4_2018"	"4WK"	"5"	"4"	"2018"	"LO"	"2"
"GNDVI"	0.502040816326531	0.112820512820513	0.829457364341085	"4WK_5_4_2018"	"4WK"	"5"	"4"	"2018"	"LO"	"2"
"SRATG"	3.01639344262295	1.25433526011561	10.7272727272727	"4WK_5_4_2018"	"4WK"	"5"	"4"	"2018"	"LO"	"2"
"BNDVI"	0.463414634146341	0.0365853658536585	0.814814814814815	"4WK_5_5_2017"	"4WK"	"5"	"5"	"2017"	"LO"	"2"
"BWDR"	-0.571428571428571	-0.805714285714286	-0.0101010101010101	"4WK_5_5_2017"	"4WK"	"5"	"5"	"2017"	"LO"	"2"
"CHIG"	1.56338028169014	0.0284552845528456	8.33333333333333	"4WK_5_5_2017"	"4WK"	"5"	"5"	"2017"	"LO"	"2"
"GNDVI"	0.438735177865613	0.0140280561122244	0.806451612903226	"4WK_5_5_2017"	"4WK"	"5"	"5"	"2017"	"LO"	"2"
"SRATG"	2.56338028169014	1.02845528455285	9.33333333333333	"4WK_5_5_2017"	"4WK"	"5"	"5"	"2017"	"LO"	"2"
"BNDVI"	0.511627906976744	0.159090909090909	0.844444444444444	"4WK_5_5_2018"	"4WK"	"5"	"5"	"2018"	"LO"	"2"
"BWDR"	-0.527272727272727	-0.757719714964371	0.084967320261438	"4WK_5_5_2018"	"4WK"	"5"	"5"	"2018"	"LO"	"2"
"CHIG"	1.88732394366197	0.268656716417911	9.44444444444444	"4WK_5_5_2018"	"4WK"	"5"	"5"	"2018"	"LO"	"2"
"GNDVI"	0.485507246376812	0.118421052631579	0.825242718446602	"4WK_5_5_2018"	"4WK"	"5"	"5"	"2018"	"LO"	"2"
"SRATG"	2.88732394366197	1.26865671641791	10.4444444444444	"4WK_5_5_2018"	"4WK"	"5"	"5"	"2018"	"LO"	"2"
"BNDVI"	0.444444444444444	0.0495867768595041	0.810526315789474	"4WK_6_1_2017"	"4WK"	"6"	"1"	"2017"	"HI"	"2"
"BWDR"	-0.587301587301587	-0.801096319498825	-0.0227272727272727	"4WK_6_1_2017"	"4WK"	"6"	"1"	"2017"	"HI"	"2"
"CHIG"	1.38202247191011	0.0450819672131149	9.07692307692308	"4WK_6_1_2017"	"4WK"	"6"	"1"	"2017"	"HI"	"2"
"GNDVI"	0.408637873754153	0.0220440881763527	0.819444444444444	"4WK_6_1_2017"	"4WK"	"6"	"1"	"2017"	"HI"	"2"
"SRATG"	2.38202247191011	1.04508196721311	10.0769230769231	"4WK_6_1_2017"	"4WK"	"6"	"1"	"2017"	"HI"	"2"
"BNDVI"	0.530864197530864	0.174601302785265	0.782608695652174	"4WK_6_1_2018"	"4WK"	"6"	"1"	"2018"	"HI"	"2"
"BWDR"	-0.507936507936508	-0.750842593013679	-0.0989010989010988	"4WK_6_1_2018"	"4WK"	"6"	"1"	"2018"	"HI"	"2"
"CHIG"	2.32203389830508	0.295180722891566	7.1875	"4WK_6_1_2018"	"4WK"	"6"	"1"	"2018"	"HI"	"2"
"GNDVI"	0.537254901960784	0.128608923884514	0.782312925170068	"4WK_6_1_2018"	"4WK"	"6"	"1"	"2018"	"HI"	"2"
"SRATG"	3.32203389830508	1.29518072289157	8.1875	"4WK_6_1_2018"	"4WK"	"6"	"1"	"2018"	"HI"	"2"
"BNDVI"	0.389121338912134	0.0580912863070539	0.739130434782609	"4WK_6_2_2017"	"4WK"	"6"	"2"	"2017"	"HI"	"2"
"BWDR"	-0.629464285714286	-0.798019801980198	-0.2	"4WK_6_2_2017"	"4WK"	"6"	"2"	"2017"	"HI"	"2"
"CHIG"	1.15294117647059	0.0537190082644627	6.42857142857143	"4WK_6_2_2017"	"4WK"	"6"	"2"	"2017"	"HI"	"2"
"GNDVI"	0.365671641791045	0.0261569416498994	0.76271186440678	"4WK_6_2_2017"	"4WK"	"6"	"2"	"2017"	"HI"	"2"
"SRATG"	2.15294117647059	1.05371900826446	7.42857142857143	"4WK_6_2_2017"	"4WK"	"6"	"2"	"2017"	"HI"	"2"
"BNDVI"	0.484662576687117	0.142857142857143	0.781818181818182	"4WK_6_2_2018"	"4WK"	"6"	"2"	"2018"	"HI"	"2"
"BWDR"	-0.55268022181146	-0.764705882352941	-0.100917431192661	"4WK_6_2_2018"	"4WK"	"6"	"2"	"2018"	"HI"	"2"
"CHIG"	1.88	0.259887005649718	7.625	"4WK_6_2_2018"	"4WK"	"6"	"2"	"2018"	"HI"	"2"
